description,label
"15. It's a sturdy construction vehicle with a large, flat blade that is used to level the ground and push debris to the side.",bulldozer
16. It's a massive machine designed to move large amounts of earth. Its front plate serves as a blade used to push and level the ground.,bulldozer
"17. It's a strong and versatile machine designed for bulldozing sand, rocks, debris, and other materials by using its massive blade.",bulldozer
"18. It's an enormous machine with a front endblade, ideal for clearing out debris or preparing land for construction projects.",bulldozer
"19. It's a workhorse designed with a wide, flat plate on its front, which is used to move dirt, rocks, and other materials found on construction sites.",bulldozer
20. It's a versatile and powerful earth-moving machine that uses a heavy-duty blade to level and remove debris from construction sites.,bulldozer
1. This large piece of machinery with a big metallic scoop at the front that can move and push dirt and debris around with ease.,bulldozer
"2. This powerful mechanism with a heavy blade designed to clear away all types of debris, rocks and obstructive materials on the ground.",bulldozer
3. This big chunk of steel with an enormous blade that can tear through any type of surface. ,bulldozer
4. This strong machine that uses its hydraulic power to dig into even the hardest of surfaces and flatten it.,bulldozer
5. This loud device that moves earth and rubble by pushing big amounts of weight with its powerful blade.,bulldozer
6. This giant machine with a colossal shovel that can dig up anything in its path.,bulldozer
"7. This metal beast that levels out the ground like it's nothing, making it perfect for construction work.",bulldozer
8. This heavyweight monster of a machine that digs through anything that's standing in its way with its sharp blade.,bulldozer
9. This massive piece of equipment that effortlessly breaks through hard soil and other obstacles with its powerful hydraulic force.,bulldozer
10. This humongous apparatus with a big scoop at the front that can shove large volumes of soil and debris with ease.,bulldozer
11. This robust device with a massive blade that can move anything from sand to rocks from one location to another.,bulldozer
"12. This enormous contraption that separates dirt from rocks and debris, making it ideal for building roads.",bulldozer
13. This hardy machine that can cut through any material on the ground with precision and ease.,bulldozer
14. This heavy-duty apparatus with a sharp blade that can break through even the toughest surfaces with minimal effort.,bulldozer
15. This sturdy piece of equipment that can push large amounts of dirt and rocks with its powerful blade.,bulldozer
16. This gigantic mechanism with a huge scoop that can lift tonnes of earth and rocks at a time.,bulldozer
17. This colossus of a machine that can knock down anything that stands in its path with its robust blade.,bulldozer
18. This industrial strength piece of equipment that makes short work of boulders and rocks.,bulldozer
19. This rugged piece of machinery that can move large piles of dirt and debris quickly and efficiently.,bulldozer
20. This powerful machine with a sturdy blade that can level the ground and make any surface smooth and even.,bulldozer
"A heavy-duty machine that is used in construction and excavation sites to push large volumes of soil, rocks, and other heavy materials.",bulldozer
A strong and sturdy workhorse that has a tough and rough exterior that can withstand the rigors of worksites.,bulldozer
"A powerful piece of equipment that is designed for earth-moving, land clearing, and grading tasks.",bulldozer
A massive and mighty vehicle fitted with a large blade at the front for dozing soil and debris out of the way.,bulldozer
A robust and rugged machine that is built to last and handle the most challenging terrains with ease.,bulldozer
A large and menacing device that commands respect on construction sites with its sheer size and raw power.,bulldozer
A mechanical beast that unleashes destruction on anything that stands in its way as it carves out roads and flattens building sites.,bulldozer
A formidable and intimidating piece of machinery that dominates large tracts of land with its formidable power and strength.,bulldozer
"A no-nonsense machine that gets down to business on building sites, as it bulldozes its way through soil and debris to clear the way for construction.",bulldozer
A workhorse of a construction machine that can handle any tough job thrown its way.,bulldozer
"A massive and mighty tool of destruction that is the go-to machine for land clearing, excavation and heavy-duty demolition works.",bulldozer
A heavy equipment machine used to clear and level debris and move earth.,bulldozer
"A construction machine used to move large quantities of earth, rocks, and other heavy materials.",bulldozer
A versatile and powerful machine that can be used for everything from leveling land to demolishing buildings.,bulldozer
A formidable piece of equipment that intimidates despite its stolid and unassuming appearance.,bulldozer
"A mechanical monster that rips through soil and rocks like they're nothing, leaving a path of destruction in its wake.",bulldozer
A massive and imposing machine that moves mountains - or at least earth - with its incredible power.,bulldozer
"An indomitable power-house of a machine that can move mountains (well, at least earth) as it levels and clears land for construction.",bulldozer
A brute of a machine that bashes and smashes its way through obstacles as it plows ahead on construction sites.,bulldozer
A mechanical marvel that plows through tough terrain and obstacles as it carves out a path for construction or demolition.,bulldozer
